Date,Hour,DEgen,DEload,DKgen,DKload,HUgen,HUload,ITgen,ITload,NEgen,NEload,POgen,POload,SEgen,SEload,SPgen,SPload,HU_surplus,IT_surplus,PO_surplus,SP_surplus,DE_surplus,DK_surplus,SE_surplus,NE_surplus,label,spring,summer,winter,day_of_week,is_weekend
2022-01-01,0,157373.0,165125.0,3605.0,3218.0,1376.0,16457.0,5745.0,19756.0,12768.0,40706.0,4491.0,13935.0,11107.0,15331.0,10827.0,19530.0,-15081.0,-14011.0,-9444.0,-8703.0,-7752.0,387.0,-4224.0,-27938.0,3,0,0,1,5,1
2022-01-01,1,151747.0,160415.0,3309.0,3126.0,1526.0,15426.0,6228.0,18685.0,11131.0,39465.0,4436.0,13579.0,11036.0,15270.0,11140.0,18383.0,-13900.0,-12457.0,-9143.0,-7243.0,-8668.0,183.0,-4234.0,-28334.0,3,0,0,1,5,1
2022-01-01,2,147938.0,158035.0,3043.0,3080.0,1560.0,14781.0,6407.0,18124.0,11324.0,38923.0,4568.0,13397.0,10509.0,15150.0,11361.0,17680.0,-13221.0,-11717.0,-8829.0,-6319.0,-10097.0,-37.0,-4641.0,-27599.0,3,0,0,1,5,1
2022-01-01,3,141816.0,157016.0,2852.0,3044.0,1287.0,14630.0,5760.0,18400.0,11290.0,38211.0,4559.0,13364.0,10770.0,15387.0,11247.0,17396.0,-13343.0,-12640.0,-8805.0,-6149.0,-15200.0,-192.0,-4617.0,-26921.0,3,0,0,1,5,1
2022-01-01,4,131970.0,154552.0,2724.0,3130.0,1309.0,14688.0,5501.0,19223.0,11093.0,38146.0,4374.0,13449.0,10852.0,15737.0,10868.0,17544.0,-13379.0,-13722.0,-9075.0,-6676.0,-22582.0,-406.0,-4885.0,-27053.0,3,0,0,1,5,1
2022-01-01,5,129345.0,154275.0,2579.0,3238.0,1450.0,14960.0,6226.0,19738.0,11028.0,38956.0,4303.0,13444.0,11108.0,16054.0,10935.0,17866.0,-13510.0,-13512.0,-9141.0,-6931.0,-24930.0,-659.0,-4946.0,-27928.0,3,0,0,1,5,1
2022-01-01,6,122836.0,157356.0,2293.0,3378.0,1627.0,15034.0,7356.0,20289.0,10421.0,39968.0,4370.0,13527.0,11757.0,16455.0,11101.0,17806.0,-13407.0,-12933.0,-9157.0,-6705.0,-34520.0,-1085.0,-4698.0,-29547.0,3,0,0,1,5,1
2022-01-01,7,117508.0,163000.0,1806.0,3537.0,2447.0,15259.0,8637.0,21469.0,10565.0,40808.0,4540.0,14202.0,11774.0,16943.0,13339.0,18533.0,-12812.0,-12832.0,-9662.0,-5194.0,-45492.0,-1731.0,-5169.0,-30243.0,3,0,0,1,5,1
2022-01-01,8,119089.0,171858.0,1655.0,3714.0,3597.0,15551.0,9132.0,22735.0,11355.0,41742.0,4402.0,14851.0,11668.0,17476.0,16179.0,20018.0,-11954.0,-13603.0,-10449.0,-3839.0,-52769.0,-2059.0,-5808.0,-30387.0,3,0,0,1,5,1
2022-01-01,9,120971.0,179829.0,1601.0,3818.0,4205.0,16045.0,9821.0,23636.0,13283.0,42796.0,4266.0,15643.0,11407.0,17657.0,17616.0,20989.0,-11840.0,-13815.0,-11377.0,-3373.0,-58858.0,-2217.0,-6250.0,-29513.0,3,0,0,1,5,1
2022-01-01,10,123192.0,188335.0,1832.0,3893.0,4331.0,16500.0,10404.0,24182.0,14039.0,42494.0,4014.0,16235.0,11124.0,17521.0,17581.0,21514.0,-12169.0,-13778.0,-12221.0,-3933.0,-65143.0,-2061.0,-6397.0,-28455.0,3,0,0,1,5,1
2022-01-01,11,122314.0,188528.0,1904.0,3943.0,3845.0,16966.0,10367.0,23270.0,14848.0,42294.0,3571.0,16712.0,11016.0,17542.0,17181.0,22105.0,-13121.0,-12903.0,-13141.0,-4924.0,-66214.0,-2039.0,-6526.0,-27446.0,3,0,0,1,5,1
2022-01-01,12,117152.0,184922.0,2116.0,3915.0,3026.0,17195.0,9877.0,22755.0,15071.0,43153.0,3103.0,16874.0,11134.0,17783.0,16585.0,22384.0,-14169.0,-12878.0,-13771.0,-5799.0,-67770.0,-1799.0,-6649.0,-28082.0,3,0,0,1,5,1
2022-01-01,13,108819.0,182733.0,2498.0,3988.0,2129.0,17488.0,7776.0,22881.0,15058.0,44379.0,2656.0,17032.0,11616.0,18417.0,16437.0,21106.0,-15359.0,-15105.0,-14376.0,-4669.0,-73914.0,-1490.0,-6801.0,-29321.0,3,0,0,1,5,1
2022-01-01,14,99704.0,183467.0,3200.0,4213.0,1517.0,18052.0,7108.0,23818.0,14996.0,45865.0,2368.0,17715.0,12137.0,18620.0,14798.0,20617.0,-16535.0,-16710.0,-15347.0,-5819.0,-83763.0,-1013.0,-6483.0,-30869.0,3,0,0,1,5,1
2022-01-01,15,107104.0,195571.0,3771.0,4473.0,1419.0,19157.0,8807.0,26742.0,14620.0,48406.0,2427.0,17887.0,12574.0,18778.0,11888.0,21096.0,-17738.0,-17935.0,-15460.0,-9208.0,-88467.0,-702.0,-6204.0,-33786.0,3,0,0,1,5,1
2022-01-01,16,117785.0,207259.0,4339.0,4407.0,1427.0,19169.0,9000.0,27672.0,15599.0,52021.0,2133.0,17929.0,12930.0,18621.0,11040.0,23211.0,-17742.0,-18672.0,-15796.0,-12171.0,-89474.0,-68.0,-5691.0,-36422.0,3,0,0,1,5,1
2022-01-01,17,126662.0,208694.0,4792.0,4133.0,1287.0,19117.0,9276.0,28393.0,16211.0,51429.0,1990.0,17898.0,13225.0,17942.0,11483.0,24435.0,-17830.0,-19117.0,-15908.0,-12952.0,-82032.0,659.0,-4717.0,-35218.0,3,0,0,1,5,1
2022-01-01,18,131402.0,203720.0,5052.0,3970.0,1154.0,19077.0,8514.0,27996.0,16206.0,49999.0,1944.0,17594.0,13667.0,17481.0,11812.0,24964.0,-17923.0,-19482.0,-15650.0,-13152.0,-72318.0,1082.0,-3814.0,-33793.0,3,0,0,1,5,1
2022-01-01,19,129423.0,196041.0,5097.0,3821.0,1163.0,18695.0,7418.0,26693.0,15302.0,47940.0,1715.0,16972.0,14060.0,17048.0,11974.0,25189.0,-17532.0,-19275.0,-15257.0,-13215.0,-66618.0,1276.0,-2988.0,-32638.0,3,0,0,1,5,1
2022-01-01,20,131258.0,191635.0,4892.0,3619.0,1108.0,18142.0,5956.0,24635.0,14103.0,46052.0,1625.0,16426.0,14106.0,16461.0,11616.0,24134.0,-17034.0,-18679.0,-14801.0,-12518.0,-60377.0,1273.0,-2355.0,-31949.0,3,0,0,1,5,1
2022-01-01,21,132964.0,187527.0,4747.0,3462.0,1021.0,17310.0,5111.0,22404.0,13678.0,44113.0,1393.0,15411.0,14048.0,16048.0,11279.0,22552.0,-16289.0,-17293.0,-14018.0,-11273.0,-54563.0,1285.0,-2000.0,-30435.0,3,0,0,1,5,1
2022-01-01,22,133780.0,176366.0,4078.0,3351.0,999.0,16380.0,5044.0,20428.0,14029.0,42275.0,1765.0,14480.0,13242.0,15924.0,10740.0,21048.0,-15381.0,-15384.0,-12715.0,-10308.0,-42586.0,727.0,-2682.0,-28246.0,3,0,0,1,5,1
2022-01-01,23,143879.0,170078.0,3960.0,3173.0,964.0,15480.0,5319.0,18989.0,14210.0,41053.0,2295.0,13833.0,12753.0,15328.0,10412.0,19473.0,-14516.0,-13670.0,-11538.0,-9061.0,-26199.0,787.0,-2575.0,-26843.0,3,0,0,1,5,1
2022-01-02,0,144602.0,164923.0,3959.0,3128.0,893.0,14901.0,5291.0,18083.0,15019.0,39562.0,2740.0,13451.0,12567.0,15037.0,10138.0,18375.0,-14008.0,-12792.0,-10711.0,-8237.0,-20321.0,831.0,-2470.0,-24543.0,3,0,0,1,6,1
2022-01-02,1,142061.0,162519.0,3732.0,3093.0,734.0,14342.0,5514.0,17740.0,15174.0,38687.0,3180.0,13267.0,11610.0,14770.0,10175.0,17841.0,-13608.0,-12226.0,-10087.0,-7666.0,-20458.0,639.0,-3160.0,-23513.0,3,0,0,1,6,1
2022-01-02,2,142190.0,162753.0,3817.0,3063.0,645.0,14142.0,5613.0,17737.0,15153.0,38236.0,3607.0,13326.0,11090.0,14706.0,10124.0,17539.0,-13497.0,-12124.0,-9719.0,-7415.0,-20563.0,754.0,-3616.0,-23083.0,3,0,0,1,6,1
2022-01-02,3,139441.0,163004.0,3814.0,3149.0,674.0,14436.0,5213.0,18409.0,15239.0,38283.0,3775.0,13714.0,10852.0,14752.0,9878.0,17684.0,-13762.0,-13196.0,-9939.0,-7806.0,-23563.0,665.0,-3900.0,-23044.0,3,0,0,1,6,1
2022-01-02,4,137755.0,162453.0,3700.0,3260.0,842.0,15008.0,5063.0,19869.0,15262.0,38979.0,3982.0,14230.0,10842.0,15202.0,9438.0,18353.0,-14166.0,-14806.0,-10248.0,-8915.0,-24698.0,440.0,-4360.0,-23717.0,3,0,0,1,6,1
2022-01-02,5,133409.0,162596.0,3663.0,3455.0,971.0,16122.0,4843.0,21148.0,15201.0,40264.0,4006.0,14542.0,11601.0,15916.0,8995.0,19223.0,-15151.0,-16305.0,-10536.0,-10228.0,-29187.0,208.0,-4315.0,-25063.0,3,0,0,1,6,1
2022-01-02,6,141328.0,171915.0,3639.0,3722.0,1106.0,16881.0,5736.0,22332.0,15936.0,42237.0,4155.0,14960.0,11959.0,16545.0,8929.0,19936.0,-15775.0,-16596.0,-10805.0,-11007.0,-30587.0,-83.0,-4586.0,-26301.0,3,0,0,1,6,1
2022-01-02,7,150776.0,185202.0,3497.0,3905.0,1921.0,17859.0,6963.0,23775.0,16315.0,44702.0,4655.0,15855.0,12765.0,16960.0,10299.0,21531.0,-15938.0,-16812.0,-11200.0,-11232.0,-34426.0,-408.0,-4195.0,-28387.0,3,0,0,1,6,1
2022-01-02,8,160678.0,195494.0,3341.0,4097.0,3141.0,18359.0,8390.0,24697.0,16895.0,46562.0,5087.0,16709.0,12943.0,17299.0,12463.0,23286.0,-15218.0,-16307.0,-11622.0,-10823.0,-34816.0,-756.0,-4356.0,-29667.0,3,0,0,1,6,1
2022-01-02,9,173788.0,205032.0,2977.0,4167.0,3862.0,18526.0,9409.0,25360.0,16866.0,46441.0,5309.0,17032.0,12812.0,17428.0,13781.0,24126.0,-14664.0,-15951.0,-11723.0,-10345.0,-31244.0,-1190.0,-4616.0,-29575.0,3,0,0,1,6,1
2022-01-02,10,186025.0,216802.0,2635.0,4198.0,3976.0,18846.0,10099.0,26123.0,17041.0,47998.0,5460.0,17414.0,12770.0,17553.0,14397.0,24202.0,-14870.0,-16024.0,-11954.0,-9805.0,-30777.0,-1563.0,-4783.0,-30957.0,3,0,0,1,6,1
2022-01-02,11,192390.0,217096.0,2180.0,4212.0,3617.0,18756.0,10019.0,25308.0,17307.0,48585.0,5319.0,18006.0,12616.0,17792.0,14453.0,24673.0,-15139.0,-15289.0,-12687.0,-10220.0,-24706.0,-2032.0,-5176.0,-31278.0,3,0,0,1,6,1
2022-01-02,12,194469.0,212695.0,2213.0,4191.0,2666.0,18838.0,8622.0,24751.0,17072.0,47660.0,4891.0,17914.0,12555.0,17912.0,14131.0,24921.0,-16172.0,-16129.0,-13023.0,-10790.0,-18226.0,-1978.0,-5357.0,-30588.0,3,0,0,1,6,1
2022-01-02,13,193423.0,210911.0,2494.0,4301.0,1606.0,19191.0,7313.0,24918.0,16696.0,47919.0,4986.0,18024.0,12521.0,18077.0,13637.0,23869.0,-17585.0,-17605.0,-13038.0,-10232.0,-17488.0,-1807.0,-5556.0,-31223.0,3,0,0,1,6,1
2022-01-02,14,194282.0,214431.0,3073.0,4521.0,920.0,19941.0,6958.0,26049.0,16590.0,48988.0,5540.0,18627.0,12380.0,18265.0,11678.0,23258.0,-19021.0,-19091.0,-13087.0,-11580.0,-20149.0,-1448.0,-5885.0,-32398.0,3,0,0,1,6,1
2022-01-02,15,196760.0,225625.0,3578.0,4873.0,776.0,21433.0,9467.0,28970.0,15779.0,51783.0,6536.0,18737.0,12366.0,18541.0,8699.0,23642.0,-20657.0,-19503.0,-12201.0,-14943.0,-28865.0,-1295.0,-6175.0,-36004.0,3,0,0,1,6,1
2022-01-02,16,197928.0,235222.0,4189.0,4735.0,769.0,21539.0,9812.0,30088.0,15979.0,55587.0,7031.0,18753.0,12191.0,18424.0,7941.0,25965.0,-20770.0,-20276.0,-11722.0,-18024.0,-37294.0,-546.0,-6233.0,-39608.0,3,0,0,1,6,1
2022-01-02,17,200611.0,234292.0,4797.0,4433.0,720.0,21399.0,9869.0,30781.0,15629.0,54121.0,6948.0,18774.0,11929.0,18010.0,9205.0,27307.0,-20679.0,-20912.0,-11826.0,-18102.0,-33681.0,364.0,-6081.0,-38492.0,3,0,0,1,6,1
2022-01-02,18,198091.0,227205.0,4885.0,4183.0,747.0,21157.0,9444.0,29662.0,15862.0,52577.0,6649.0,18378.0,11763.0,17305.0,9599.0,28243.0,-20410.0,-20218.0,-11729.0,-18644.0,-29114.0,702.0,-5542.0,-36715.0,3,0,0,1,6,1
2022-01-02,19,196430.0,216385.0,4728.0,3974.0,790.0,20457.0,7493.0,27563.0,16002.0,50705.0,6557.0,17527.0,11015.0,16546.0,9242.0,28062.0,-19667.0,-20070.0,-10970.0,-18820.0,-19955.0,754.0,-5531.0,-34703.0,3,0,0,1,6,1
2022-01-02,20,187778.0,208694.0,4382.0,3769.0,832.0,19465.0,7247.0,25326.0,16371.0,48614.0,6614.0,16897.0,10974.0,16269.0,8557.0,26650.0,-18633.0,-18079.0,-10283.0,-18093.0,-20916.0,613.0,-5295.0,-32243.0,3,0,0,1,6,1
2022-01-02,21,181714.0,200590.0,3948.0,3559.0,836.0,18475.0,6941.0,22897.0,16570.0,46842.0,6495.0,15711.0,9366.0,15506.0,7926.0,24535.0,-17639.0,-15956.0,-9216.0,-16609.0,-18876.0,389.0,-6140.0,-30272.0,3,0,0,1,6,1
2022-01-02,22,177058.0,188411.0,3615.0,3394.0,867.0,17309.0,7732.0,20859.0,17174.0,44466.0,6497.0,14918.0,8176.0,15319.0,6772.0,22800.0,-16442.0,-13127.0,-8421.0,-16028.0,-11353.0,221.0,-7143.0,-27292.0,3,0,0,1,6,1
2022-01-02,23,177722.0,179879.0,3424.0,3345.0,1029.0,16340.0,7833.0,19413.0,16800.0,42800.0,6163.0,14446.0,8078.0,15049.0,6853.0,21173.0,-15311.0,-11580.0,-8283.0,-14320.0,-2157.0,79.0,-6971.0,-26000.0,3,0,0,1,6,1
2022-01-03,0,172760.0,173128.0,3273.0,3308.0,1232.0,15728.0,7919.0,18841.0,15291.0,41392.0,5846.0,14223.0,7897.0,14808.0,7304.0,20153.0,-14496.0,-10922.0,-8377.0,-12849.0,-368.0,-35.0,-6911.0,-26101.0,3,0,0,1,0,0
2022-01-03,1,167692.0,170685.0,3297.0,3285.0,1219.0,15247.0,8100.0,18543.0,15191.0,40806.0,5513.0,14320.0,7897.0,14886.0,7764.0,19679.0,-14028.0,-10443.0,-8807.0,-11915.0,-2993.0,12.0,-6989.0,-25615.0,3,0,0,1,0,0
2022-01-03,2,167340.0,173478.0,3700.0,3361.0,1006.0,15225.0,8306.0,19052.0,14849.0,40492.0,5119.0,14814.0,8390.0,15344.0,8240.0,19754.0,-14219.0,-10746.0,-9695.0,-11514.0,-6138.0,339.0,-6954.0,-25643.0,3,0,0,1,0,0
2022-01-03,3,171197.0,181772.0,4312.0,3584.0,960.0,16018.0,8372.0,20705.0,15229.0,40988.0,4559.0,15727.0,8801.0,15734.0,7981.0,20516.0,-15058.0,-12333.0,-11168.0,-12535.0,-10575.0,728.0,-6933.0,-25759.0,3,0,0,1,0,0
2022-01-03,4,184861.0,199216.0,4806.0,4201.0,1144.0,18135.0,6553.0,24670.0,16200.0,43740.0,4420.0,18749.0,10816.0,17213.0,7817.0,22969.0,-16991.0,-18117.0,-14329.0,-15152.0,-14355.0,605.0,-6397.0,-27540.0,3,0,0,1,0,0
2022-01-03,5,201144.0,228635.0,5033.0,4772.0,982.0,21080.0,7130.0,28930.0,16798.0,47804.0,4176.0,20921.0,12637.0,18764.0,8125.0,26155.0,-20098.0,-21800.0,-16745.0,-18030.0,-27491.0,261.0,-6127.0,-31006.0,3,0,0,1,0,0
2022-01-03,6,203075.0,250878.0,5162.0,5079.0,1426.0,22265.0,9251.0,32665.0,16929.0,52778.0,4405.0,22135.0,12970.0,19396.0,9028.0,28546.0,-20839.0,-23414.0,-17730.0,-19518.0,-47803.0,83.0,-6426.0,-35849.0,3,0,0,1,0,0
2022-01-03,7,204140.0,261928.0,5753.0,5072.0,1768.0,22989.0,10528.0,35378.0,17148.0,57029.0,4455.0,22929.0,12979.0,19451.0,11578.0,30212.0,-21221.0,-24850.0,-18474.0,-18634.0,-57788.0,681.0,-6472.0,-39881.0,3,0,0,1,0,0
2022-01-03,8,207695.0,267001.0,6024.0,5190.0,1798.0,23502.0,10719.0,35696.0,17144.0,58111.0,4777.0,22935.0,13029.0,19620.0,14369.0,31106.0,-21704.0,-24977.0,-18158.0,-16737.0,-59306.0,834.0,-6591.0,-40967.0,3,0,0,1,0,0
2022-01-03,9,212278.0,272754.0,6272.0,5246.0,1982.0,23775.0,10817.0,35706.0,17154.0,56875.0,5297.0,23366.0,13356.0,19916.0,15819.0,30788.0,-21793.0,-24889.0,-18069.0,-14969.0,-60476.0,1026.0,-6560.0,-39721.0,3,0,0,1,0,0
2022-01-03,10,218945.0,279273.0,6382.0,5134.0,2502.0,23804.0,10591.0,34695.0,17297.0,55464.0,5885.0,23608.0,13394.0,20005.0,16915.0,30499.0,-21302.0,-24104.0,-17723.0,-13584.0,-60328.0,1248.0,-6611.0,-38167.0,3,0,0,1,0,0
2022-01-03,11,217933.0,280238.0,6390.0,5078.0,2595.0,23651.0,10331.0,34343.0,17371.0,55854.0,5969.0,23666.0,13650.0,20204.0,17930.0,30485.0,-21056.0,-24012.0,-17697.0,-12555.0,-62305.0,1312.0,-6554.0,-38483.0,3,0,0,1,0,0
2022-01-03,12,209299.0,275534.0,6309.0,5043.0,2797.0,22992.0,9426.0,34803.0,17332.0,56252.0,5787.0,23374.0,13776.0,20225.0,18416.0,30083.0,-20195.0,-25377.0,-17587.0,-11667.0,-66235.0,1266.0,-6449.0,-38920.0,3,0,0,1,0,0
2022-01-03,13,198213.0,272737.0,6378.0,5021.0,2118.0,23119.0,8513.0,35188.0,17064.0,57466.0,5962.0,23417.0,14050.0,20687.0,18606.0,29167.0,-21001.0,-26675.0,-17455.0,-10561.0,-74524.0,1357.0,-6637.0,-40402.0,3,0,0,1,0,0
2022-01-03,14,190058.0,268449.0,6361.0,5200.0,1473.0,23529.0,8320.0,36242.0,16699.0,58816.0,5982.0,23971.0,14221.0,20855.0,16944.0,28768.0,-22056.0,-27922.0,-17989.0,-11824.0,-78391.0,1161.0,-6634.0,-42117.0,3,0,0,1,0,0
2022-01-03,15,192428.0,273844.0,6482.0,5535.0,1206.0,24350.0,9732.0,38273.0,16391.0,61242.0,5841.0,23882.0,14550.0,21041.0,14300.0,29274.0,-23144.0,-28541.0,-18041.0,-14974.0,-81416.0,947.0,-6491.0,-44851.0,3,0,0,1,0,0
2022-01-03,16,190516.0,281315.0,6151.0,5326.0,1055.0,24105.0,9455.0,38007.0,15956.0,63810.0,5532.0,23558.0,14547.0,20625.0,13702.0,31072.0,-23050.0,-28552.0,-18026.0,-17370.0,-90799.0,825.0,-6078.0,-47854.0,3,0,0,1,0,0
2022-01-03,17,185030.0,278636.0,5583.0,4973.0,981.0,23765.0,8682.0,37629.0,15161.0,60621.0,5111.0,23340.0,14838.0,20368.0,14509.0,31843.0,-22784.0,-28947.0,-18229.0,-17334.0,-93606.0,610.0,-5530.0,-45460.0,3,0,0,1,0,0
2022-01-03,18,176424.0,268893.0,5041.0,4586.0,882.0,23324.0,7753.0,35243.0,14794.0,58003.0,4985.0,22852.0,14419.0,19675.0,14881.0,32306.0,-22442.0,-27490.0,-17867.0,-17425.0,-92469.0,455.0,-5256.0,-43209.0,3,0,0,1,0,0
2022-01-03,19,166359.0,251772.0,4451.0,4316.0,768.0,22524.0,6639.0,32509.0,13703.0,54823.0,4895.0,21306.0,13911.0,18948.0,15087.0,31729.0,-21756.0,-25870.0,-16411.0,-16642.0,-85413.0,135.0,-5037.0,-41120.0,3,0,0,1,0,0
2022-01-03,20,161303.0,238359.0,4080.0,4040.0,824.0,21649.0,6307.0,29132.0,12828.0,52129.0,4813.0,19825.0,13610.0,18102.0,15037.0,29097.0,-20825.0,-22825.0,-15012.0,-14060.0,-77056.0,40.0,-4492.0,-39301.0,3,0,0,1,0,0
2022-01-03,21,153796.0,225141.0,3692.0,3758.0,857.0,20734.0,6234.0,26221.0,12028.0,49295.0,4880.0,18509.0,13214.0,17269.0,14543.0,26455.0,-19877.0,-19987.0,-13629.0,-11912.0,-71345.0,-66.0,-4055.0,-37267.0,3,0,0,1,0,0
2022-01-03,22,145973.0,211453.0,3238.0,3577.0,789.0,19566.0,6126.0,23813.0,11360.0,46530.0,4727.0,17594.0,12234.0,17009.0,14896.0,24775.0,-18777.0,-17687.0,-12867.0,-9879.0,-65480.0,-339.0,-4775.0,-35170.0,3,0,0,1,0,0
2022-01-03,23,147704.0,200166.0,2933.0,3488.0,824.0,18383.0,6035.0,22311.0,10775.0,44424.0,4421.0,16880.0,11811.0,16824.0,15911.0,22985.0,-17559.0,-16276.0,-12459.0,-7074.0,-52462.0,-555.0,-5013.0,-33649.0,3,0,0,1,0,0
2022-01-04,0,142454.0,192525.0,2736.0,3429.0,847.0,17491.0,6126.0,21366.0,10085.0,43524.0,4178.0,16612.0,11465.0,16796.0,17277.0,21880.0,-16644.0,-15240.0,-12434.0,-4603.0,-50071.0,-693.0,-5331.0,-33439.0,3,0,0,1,1,0
2022-01-04,1,131827.0,190963.0,2788.0,3454.0,901.0,16824.0,6684.0,21079.0,9834.0,42615.0,4185.0,16603.0,11440.0,16723.0,17653.0,21345.0,-15923.0,-14395.0,-12418.0,-3692.0,-59136.0,-666.0,-5283.0,-32781.0,3,0,0,1,1,0
2022-01-04,2,122773.0,193124.0,2744.0,3528.0,938.0,16628.0,7298.0,21376.0,8640.0,42249.0,3970.0,16936.0,11984.0,17084.0,17529.0,21264.0,-15690.0,-14078.0,-12966.0,-3735.0,-70351.0,-784.0,-5100.0,-33609.0,3,0,0,1,1,0
2022-01-04,3,111458.0,199292.0,2475.0,3716.0,906.0,17349.0,7379.0,22797.0,7541.0,42804.0,3757.0,17763.0,12625.0,17985.0,16689.0,21935.0,-16443.0,-15418.0,-14006.0,-5246.0,-87834.0,-1241.0,-5360.0,-35263.0,3,0,0,1,1,0
2022-01-04,4,103242.0,213215.0,2521.0,4255.0,874.0,19280.0,7089.0,26625.0,7402.0,45047.0,3568.0,20158.0,13141.0,19017.0,15497.0,24068.0,-18406.0,-19536.0,-16590.0,-8571.0,-109973.0,-1734.0,-5876.0,-37645.0,3,0,0,1,1,0
2022-01-04,5,99290.0,235791.0,2769.0,4878.0,866.0,22153.0,7686.0,30832.0,6612.0,49175.0,3300.0,22051.0,13342.0,20133.0,15269.0,26973.0,-21287.0,-23146.0,-18751.0,-11704.0,-136501.0,-2109.0,-6791.0,-42563.0,3,0,0,1,1,0
2022-01-04,6,102634.0,254271.0,2726.0,5205.0,883.0,22996.0,9143.0,34806.0,6663.0,54802.0,3298.0,23023.0,14018.0,20800.0,16653.0,28993.0,-22113.0,-25663.0,-19725.0,-12340.0,-151637.0,-2479.0,-6782.0,-48139.0,3,0,0,1,1,0
2022-01-04,7,102328.0,265425.0,2849.0,5238.0,1504.0,22979.0,10427.0,36950.0,5847.0,59275.0,3044.0,23454.0,13934.0,20732.0,18025.0,30459.0,-21475.0,-26523.0,-20410.0,-12434.0,-163097.0,-2389.0,-6798.0,-53428.0,3,0,0,1,1,0
2022-01-04,8,104276.0,269692.0,3017.0,5314.0,2252.0,22958.0,11729.0,37370.0,6418.0,60815.0,2804.0,23660.0,13813.0,20622.0,19404.0,31305.0,-20706.0,-25641.0,-20856.0,-11901.0,-165416.0,-2297.0,-6809.0,-54397.0,3,0,0,1,1,0
2022-01-04,9,109686.0,272977.0,3309.0,5333.0,2509.0,23194.0,12759.0,37404.0,4828.0,60695.0,2951.0,24118.0,13819.0,20849.0,20493.0,31355.0,-20685.0,-24645.0,-21167.0,-10862.0,-163291.0,-2024.0,-7030.0,-55867.0,3,0,0,1,1,0
2022-01-04,10,111281.0,278605.0,3647.0,5260.0,2554.0,23504.0,12949.0,36515.0,5676.0,60731.0,2702.0,24361.0,14133.0,20973.0,20899.0,31292.0,-20950.0,-23566.0,-21659.0,-10393.0,-167324.0,-1613.0,-6840.0,-55055.0,3,0,0,1,1,0
2022-01-04,11,110563.0,277806.0,3525.0,5227.0,2284.0,23930.0,12767.0,35879.0,6077.0,60624.0,2537.0,24276.0,13982.0,20749.0,20966.0,31527.0,-21646.0,-23112.0,-21739.0,-10561.0,-167243.0,-1702.0,-6767.0,-54547.0,3,0,0,1,1,0
2022-01-04,12,110222.0,273462.0,3734.0,5188.0,2088.0,23658.0,12426.0,36285.0,6803.0,60527.0,2485.0,24024.0,13969.0,20770.0,21698.0,31273.0,-21570.0,-23859.0,-21539.0,-9575.0,-163240.0,-1454.0,-6801.0,-53724.0,3,0,0,1,1,0
2022-01-04,13,109492.0,271398.0,3860.0,5091.0,1944.0,23807.0,11059.0,36395.0,6702.0,60152.0,2524.0,23959.0,13862.0,21558.0,21343.0,30405.0,-21863.0,-25336.0,-21435.0,-9062.0,-161906.0,-1231.0,-7696.0,-53450.0,3,0,0,1,1,0
2022-01-04,14,113225.0,271699.0,3891.0,5299.0,1728.0,24064.0,10012.0,37175.0,5948.0,60484.0,2580.0,24402.0,13703.0,21965.0,20867.0,30188.0,-22336.0,-27163.0,-21822.0,-9321.0,-158474.0,-1408.0,-8262.0,-54536.0,3,0,0,1,1,0
2022-01-04,15,118839.0,275108.0,4117.0,5641.0,1746.0,24804.0,10868.0,38809.0,7995.0,62735.0,2879.0,24328.0,13564.0,22098.0,19832.0,30488.0,-23058.0,-27941.0,-21449.0,-10656.0,-156269.0,-1524.0,-8534.0,-54740.0,3,0,0,1,1,0
2022-01-04,16,124073.0,280297.0,4436.0,5430.0,1746.0,24481.0,10472.0,38606.0,7117.0,65179.0,3277.0,23992.0,13413.0,21647.0,18689.0,31590.0,-22735.0,-28134.0,-20715.0,-12901.0,-156224.0,-994.0,-8234.0,-58062.0,3,0,0,1,1,0
2022-01-04,17,119108.0,277994.0,5023.0,5147.0,1723.0,24196.0,10101.0,38158.0,8768.0,61854.0,3373.0,23736.0,13518.0,21163.0,19153.0,32085.0,-22473.0,-28057.0,-20363.0,-12932.0,-158886.0,-124.0,-7645.0,-53086.0,3,0,0,1,1,0
2022-01-04,18,120040.0,270170.0,5355.0,4855.0,1626.0,23676.0,9201.0,35807.0,11030.0,59419.0,3582.0,23112.0,13321.0,20499.0,20384.0,32753.0,-22050.0,-26606.0,-19530.0,-12369.0,-150130.0,500.0,-7178.0,-48389.0,3,0,0,1,1,0
2022-01-04,19,119765.0,254412.0,5555.0,4594.0,1613.0,22830.0,8793.0,33021.0,11075.0,56378.0,3671.0,21669.0,13039.0,19641.0,20896.0,32032.0,-21217.0,-24228.0,-17998.0,-11136.0,-134647.0,961.0,-6602.0,-45303.0,3,0,0,1,1,0
2022-01-04,20,117422.0,242520.0,5543.0,4322.0,1390.0,21785.0,8483.0,29495.0,12467.0,53698.0,3579.0,20229.0,13085.0,19007.0,20643.0,29607.0,-20395.0,-21012.0,-16650.0,-8964.0,-125098.0,1221.0,-5922.0,-41231.0,3,0,0,1,1,0
