StartTime,EndTime,AreaID,UnitName,PsrType,quantity,hourly_time
2021-12-31 23:00:00,2022-01-01 00:00:00,10Y1001A1001A83F,MAW,B01,4333,2021-12-31 23:00:00
2022-01-01 00:00:00,2022-01-01 01:00:00,10Y1001A1001A83F,MAW,B01,17295,2022-01-01 00:00:00
2022-01-01 01:00:00,2022-01-01 02:00:00,10Y1001A1001A83F,MAW,B01,17322,2022-01-01 01:00:00
2022-01-01 02:00:00,2022-01-01 03:00:00,10Y1001A1001A83F,MAW,B01,17343,2022-01-01 02:00:00
2022-01-01 03:00:00,2022-01-01 04:00:00,10Y1001A1001A83F,MAW,B01,17354,2022-01-01 03:00:00
2022-01-01 04:00:00,2022-01-01 05:00:00,10Y1001A1001A83F,MAW,B01,17401,2022-01-01 04:00:00
2022-01-01 05:00:00,2022-01-01 06:00:00,10Y1001A1001A83F,MAW,B01,17573,2022-01-01 05:00:00
2022-01-01 06:00:00,2022-01-01 07:00:00,10Y1001A1001A83F,MAW,B01,17839,2022-01-01 06:00:00
2022-01-01 07:00:00,2022-01-01 08:00:00,10Y1001A1001A83F,MAW,B01,18149,2022-01-01 07:00:00
2022-01-01 08:00:00,2022-01-01 09:00:00,10Y1001A1001A83F,MAW,B01,18229,2022-01-01 08:00:00
2022-01-01 09:00:00,2022-01-01 10:00:00,10Y1001A1001A83F,MAW,B01,18235,2022-01-01 09:00:00
2022-01-01 10:00:00,2022-01-01 11:00:00,10Y1001A1001A83F,MAW,B01,18071,2022-01-01 10:00:00
2022-01-01 11:00:00,2022-01-01 12:00:00,10Y1001A1001A83F,MAW,B01,17918,2022-01-01 11:00:00
2022-01-01 12:00:00,2022-01-01 13:00:00,10Y1001A1001A83F,MAW,B01,17853,2022-01-01 12:00:00
2022-01-01 13:00:00,2022-01-01 14:00:00,10Y1001A1001A83F,MAW,B01,17952,2022-01-01 13:00:00
2022-01-01 14:00:00,2022-01-01 15:00:00,10Y1001A1001A83F,MAW,B01,18166,2022-01-01 14:00:00
2022-01-01 15:00:00,2022-01-01 16:00:00,10Y1001A1001A83F,MAW,B01,18451,2022-01-01 15:00:00
2022-01-01 16:00:00,2022-01-01 17:00:00,10Y1001A1001A83F,MAW,B01,18518,2022-01-01 16:00:00
2022-01-01 17:00:00,2022-01-01 18:00:00,10Y1001A1001A83F,MAW,B01,18590,2022-01-01 17:00:00
2022-01-01 18:00:00,2022-01-01 19:00:00,10Y1001A1001A83F,MAW,B01,18372,2022-01-01 18:00:00
2022-01-01 19:00:00,2022-01-01 20:00:00,10Y1001A1001A83F,MAW,B01,17988,2022-01-01 19:00:00
