StartTime,EndTime,AreaID,UnitName,PsrType,quantity,hourly_time
2021-12-31 23:00:00,2022-01-01 00:00:00,10Y1001A1001A83F,MAW,B18,5688,2021-12-31 23:00:00
2022-01-01 00:00:00,2022-01-01 01:00:00,10Y1001A1001A83F,MAW,B18,23112,2022-01-01 00:00:00
2022-01-01 01:00:00,2022-01-01 02:00:00,10Y1001A1001A83F,MAW,B18,21798,2022-01-01 01:00:00
2022-01-01 02:00:00,2022-01-01 03:00:00,10Y1001A1001A83F,MAW,B18,21818,2022-01-01 02:00:00
2022-01-01 03:00:00,2022-01-01 04:00:00,10Y1001A1001A83F,MAW,B18,21773,2022-01-01 03:00:00
2022-01-01 04:00:00,2022-01-01 05:00:00,10Y1001A1001A83F,MAW,B18,17212,2022-01-01 04:00:00
2022-01-01 05:00:00,2022-01-01 06:00:00,10Y1001A1001A83F,MAW,B18,18988,2022-01-01 05:00:00
2022-01-01 06:00:00,2022-01-01 07:00:00,10Y1001A1001A83F,MAW,B18,18877,2022-01-01 06:00:00
2022-01-01 07:00:00,2022-01-01 08:00:00,10Y1001A1001A83F,MAW,B18,16437,2022-01-01 07:00:00
2022-01-01 08:00:00,2022-01-01 09:00:00,10Y1001A1001A83F,MAW,B18,16631,2022-01-01 08:00:00
2022-01-01 09:00:00,2022-01-01 10:00:00,10Y1001A1001A83F,MAW,B18,16091,2022-01-01 09:00:00
2022-01-01 10:00:00,2022-01-01 11:00:00,10Y1001A1001A83F,MAW,B18,17729,2022-01-01 10:00:00
2022-01-01 11:00:00,2022-01-01 12:00:00,10Y1001A1001A83F,MAW,B18,20767,2022-01-01 11:00:00
2022-01-01 12:00:00,2022-01-01 13:00:00,10Y1001A1001A83F,MAW,B18,22541,2022-01-01 12:00:00
2022-01-01 13:00:00,2022-01-01 14:00:00,10Y1001A1001A83F,MAW,B18,23767,2022-01-01 13:00:00
2022-01-01 14:00:00,2022-01-01 15:00:00,10Y1001A1001A83F,MAW,B18,24208,2022-01-01 14:00:00
2022-01-01 15:00:00,2022-01-01 16:00:00,10Y1001A1001A83F,MAW,B18,24503,2022-01-01 15:00:00
2022-01-01 16:00:00,2022-01-01 17:00:00,10Y1001A1001A83F,MAW,B18,24220,2022-01-01 16:00:00
2022-01-01 17:00:00,2022-01-01 18:00:00,10Y1001A1001A83F,MAW,B18,24213,2022-01-01 17:00:00
2022-01-01 18:00:00,2022-01-01 19:00:00,10Y1001A1001A83F,MAW,B18,24412,2022-01-01 18:00:00
2022-01-01 19:00:00,2022-01-01 20:00:00,10Y1001A1001A83F,MAW,B18,25190,2022-01-01 19:00:00
2022-01-01 20:00:00,2022-01-01 21:00:00,10Y1001A1001A83F,MAW,B18,26157,2022-01-01 20:00:00
2022-01-01 21:00:00,2022-01-01 22:00:00,10Y1001A1001A83F,MAW,B18,27148,2022-01-01 21:00:00
2022-01-01 22:00:00,2022-01-01 23:00:00,10Y1001A1001A83F,MAW,B18,27827,2022-01-01 22:00:00
2022-01-01 23:00:00,2022-01-02 00:00:00,10Y1001A1001A83F,MAW,B18,27734,2022-01-01 23:00:00
2022-01-02 00:00:00,2022-01-02 01:00:00,10Y1001A1001A83F,MAW,B18,27313,2022-01-02 00:00:00
2022-01-02 01:00:00,2022-01-02 02:00:00,10Y1001A1001A83F,MAW,B18,26571,2022-01-02 01:00:00
2022-01-02 02:00:00,2022-01-02 03:00:00,10Y1001A1001A83F,MAW,B18,24881,2022-01-02 02:00:00
2022-01-02 03:00:00,2022-01-02 04:00:00,10Y1001A1001A83F,MAW,B18,24274,2022-01-02 03:00:00
2022-01-02 04:00:00,2022-01-02 05:00:00,10Y1001A1001A83F,MAW,B18,25189,2022-01-02 04:00:00
2022-01-02 05:00:00,2022-01-02 06:00:00,10Y1001A1001A83F,MAW,B18,23348,2022-01-02 05:00:00
2022-01-02 06:00:00,2022-01-02 07:00:00,10Y1001A1001A83F,MAW,B18,21701,2022-01-02 06:00:00
2022-01-02 07:00:00,2022-01-02 08:00:00,10Y1001A1001A83F,MAW,B18,22052,2022-01-02 07:00:00
2022-01-02 08:00:00,2022-01-02 09:00:00,10Y1001A1001A83F,MAW,B18,20431,2022-01-02 08:00:00
2022-01-02 09:00:00,2022-01-02 10:00:00,10Y1001A1001A83F,MAW,B18,22233,2022-01-02 09:00:00
2022-01-02 10:00:00,2022-01-02 11:00:00,10Y1001A1001A83F,MAW,B18,25154,2022-01-02 10:00:00
2022-01-02 11:00:00,2022-01-02 12:00:00,10Y1001A1001A83F,MAW,B18,24647,2022-01-02 11:00:00
