StartTime,EndTime,AreaID,UnitName,PsrType,quantity,hourly_time
2021-12-31 23:00:00,2022-01-01 00:00:00,10Y1001A1001A83F,MAW,B10,2835,2021-12-31 23:00:00
2022-01-01 00:00:00,2022-01-01 01:00:00,10Y1001A1001A83F,MAW,B10,14490,2022-01-01 00:00:00
2022-01-01 01:00:00,2022-01-01 02:00:00,10Y1001A1001A83F,MAW,B10,14738,2022-01-01 01:00:00
2022-01-01 02:00:00,2022-01-01 03:00:00,10Y1001A1001A83F,MAW,B10,16031,2022-01-01 02:00:00
2022-01-01 03:00:00,2022-01-01 04:00:00,10Y1001A1001A83F,MAW,B10,15190,2022-01-01 03:00:00
2022-01-01 04:00:00,2022-01-01 05:00:00,10Y1001A1001A83F,MAW,B10,13054,2022-01-01 04:00:00
2022-01-01 05:00:00,2022-01-01 06:00:00,10Y1001A1001A83F,MAW,B10,10861,2022-01-01 05:00:00
2022-01-01 06:00:00,2022-01-01 07:00:00,10Y1001A1001A83F,MAW,B10,9205,2022-01-01 06:00:00
2022-01-01 07:00:00,2022-01-01 08:00:00,10Y1001A1001A83F,MAW,B10,8717,2022-01-01 07:00:00
2022-01-01 08:00:00,2022-01-01 09:00:00,10Y1001A1001A83F,MAW,B10,6395,2022-01-01 08:00:00
2022-01-01 09:00:00,2022-01-01 10:00:00,10Y1001A1001A83F,MAW,B10,6388,2022-01-01 09:00:00
2022-01-01 10:00:00,2022-01-01 11:00:00,10Y1001A1001A83F,MAW,B10,6819,2022-01-01 10:00:00
2022-01-01 11:00:00,2022-01-01 12:00:00,10Y1001A1001A83F,MAW,B10,6627,2022-01-01 11:00:00
2022-01-01 12:00:00,2022-01-01 13:00:00,10Y1001A1001A83F,MAW,B10,10226,2022-01-01 12:00:00
2022-01-01 13:00:00,2022-01-01 14:00:00,10Y1001A1001A83F,MAW,B10,11386,2022-01-01 13:00:00
2022-01-01 14:00:00,2022-01-01 15:00:00,10Y1001A1001A83F,MAW,B10,9664,2022-01-01 14:00:00
2022-01-01 15:00:00,2022-01-01 16:00:00,10Y1001A1001A83F,MAW,B10,13250,2022-01-01 15:00:00
2022-01-01 16:00:00,2022-01-01 17:00:00,10Y1001A1001A83F,MAW,B10,15312,2022-01-01 16:00:00
2022-01-01 17:00:00,2022-01-01 18:00:00,10Y1001A1001A83F,MAW,B10,15691,2022-01-01 17:00:00
2022-01-01 18:00:00,2022-01-01 19:00:00,10Y1001A1001A83F,MAW,B10,13187,2022-01-01 18:00:00
2022-01-01 19:00:00,2022-01-01 20:00:00,10Y1001A1001A83F,MAW,B10,7906,2022-01-01 19:00:00
2022-01-01 20:00:00,2022-01-01 21:00:00,10Y1001A1001A83F,MAW,B10,7363,2022-01-01 20:00:00
2022-01-01 21:00:00,2022-01-01 22:00:00,10Y1001A1001A83F,MAW,B10,7056,2022-01-01 21:00:00
2022-01-01 22:00:00,2022-01-01 23:00:00,10Y1001A1001A83F,MAW,B10,6456,2022-01-01 22:00:00
2022-01-01 23:00:00,2022-01-02 00:00:00,10Y1001A1001A83F,MAW,B10,17663,2022-01-01 23:00:00
2022-01-02 00:00:00,2022-01-02 01:00:00,10Y1001A1001A83F,MAW,B10,19511,2022-01-02 00:00:00
2022-01-02 01:00:00,2022-01-02 02:00:00,10Y1001A1001A83F,MAW,B10,18994,2022-01-02 01:00:00
2022-01-02 02:00:00,2022-01-02 03:00:00,10Y1001A1001A83F,MAW,B10,18505,2022-01-02 02:00:00
2022-01-02 03:00:00,2022-01-02 04:00:00,10Y1001A1001A83F,MAW,B10,18753,2022-01-02 03:00:00
2022-01-02 04:00:00,2022-01-02 05:00:00,10Y1001A1001A83F,MAW,B10,16442,2022-01-02 04:00:00
2022-01-02 05:00:00,2022-01-02 06:00:00,10Y1001A1001A83F,MAW,B10,10021,2022-01-02 05:00:00
2022-01-02 06:00:00,2022-01-02 07:00:00,10Y1001A1001A83F,MAW,B10,10947,2022-01-02 06:00:00
2022-01-02 07:00:00,2022-01-02 08:00:00,10Y1001A1001A83F,MAW,B10,11029,2022-01-02 07:00:00
2022-01-02 08:00:00,2022-01-02 09:00:00,10Y1001A1001A83F,MAW,B10,9638,2022-01-02 08:00:00
2022-01-02 09:00:00,2022-01-02 10:00:00,10Y1001A1001A83F,MAW,B10,7746,2022-01-02 09:00:00
2022-01-02 10:00:00,2022-01-02 11:00:00,10Y1001A1001A83F,MAW,B10,6252,2022-01-02 10:00:00
2022-01-02 11:00:00,2022-01-02 12:00:00,10Y1001A1001A83F,MAW,B10,6427,2022-01-02 11:00:00
2022-01-02 12:00:00,2022-01-02 13:00:00,10Y1001A1001A83F,MAW,B10,8355,2022-01-02 12:00:00
2022-01-02 13:00:00,2022-01-02 14:00:00,10Y1001A1001A83F,MAW,B10,8376,2022-01-02 13:00:00
2022-01-02 14:00:00,2022-01-02 15:00:00,10Y1001A1001A83F,MAW,B10,9597,2022-01-02 14:00:00
2022-01-02 15:00:00,2022-01-02 16:00:00,10Y1001A1001A83F,MAW,B10,7897,2022-01-02 15:00:00
2022-01-02 16:00:00,2022-01-02 17:00:00,10Y1001A1001A83F,MAW,B10,5165,2022-01-02 16:00:00
2022-01-02 17:00:00,2022-01-02 18:00:00,10Y1001A1001A83F,MAW,B10,6338,2022-01-02 17:00:00
2022-01-02 18:00:00,2022-01-02 19:00:00,10Y1001A1001A83F,MAW,B10,9009,2022-01-02 18:00:00
2022-01-02 19:00:00,2022-01-02 20:00:00,10Y1001A1001A83F,MAW,B10,10612,2022-01-02 19:00:00
2022-01-02 20:00:00,2022-01-02 21:00:00,10Y1001A1001A83F,MAW,B10,10939,2022-01-02 20:00:00
2022-01-02 21:00:00,2022-01-02 22:00:00,10Y1001A1001A83F,MAW,B10,13146,2022-01-02 21:00:00
2022-01-02 22:00:00,2022-01-02 23:00:00,10Y1001A1001A83F,MAW,B10,11378,2022-01-02 22:00:00
2022-01-02 23:00:00,2022-01-03 00:00:00,10Y1001A1001A83F,MAW,B10,16865,2022-01-02 23:00:00
2022-01-03 00:00:00,2022-01-03 01:00:00,10Y1001A1001A83F,MAW,B10,19446,2022-01-03 00:00:00
2022-01-03 01:00:00,2022-01-03 02:00:00,10Y1001A1001A83F,MAW,B10,19675,2022-01-03 01:00:00
2022-01-03 02:00:00,2022-01-03 03:00:00,10Y1001A1001A83F,MAW,B10,18651,2022-01-03 02:00:00
2022-01-03 03:00:00,2022-01-03 04:00:00,10Y1001A1001A83F,MAW,B10,13464,2022-01-03 03:00:00
2022-01-03 04:00:00,2022-01-03 05:00:00,10Y1001A1001A83F,MAW,B10,7327,2022-01-03 04:00:00
2022-01-03 05:00:00,2022-01-03 06:00:00,10Y1001A1001A83F,MAW,B10,6081,2022-01-03 05:00:00
2022-01-03 06:00:00,2022-01-03 07:00:00,10Y1001A1001A83F,MAW,B10,6043,2022-01-03 06:00:00
2022-01-03 07:00:00,2022-01-03 08:00:00,10Y1001A1001A83F,MAW,B10,8372,2022-01-03 07:00:00
2022-01-03 08:00:00,2022-01-03 09:00:00,10Y1001A1001A83F,MAW,B10,8845,2022-01-03 08:00:00
2022-01-03 09:00:00,2022-01-03 10:00:00,10Y1001A1001A83F,MAW,B10,5617,2022-01-03 09:00:00
2022-01-03 10:00:00,2022-01-03 11:00:00,10Y1001A1001A83F,MAW,B10,5502,2022-01-03 10:00:00
2022-01-03 11:00:00,2022-01-03 12:00:00,10Y1001A1001A83F,MAW,B10,7407,2022-01-03 11:00:00
2022-01-03 12:00:00,2022-01-03 13:00:00,10Y1001A1001A83F,MAW,B10,5959,2022-01-03 12:00:00
2022-01-03 13:00:00,2022-01-03 14:00:00,10Y1001A1001A83F,MAW,B10,5457,2022-01-03 13:00:00
2022-01-03 14:00:00,2022-01-03 15:00:00,10Y1001A1001A83F,MAW,B10,8875,2022-01-03 14:00:00
2022-01-03 15:00:00,2022-01-03 16:00:00,10Y1001A1001A83F,MAW,B10,15472,2022-01-03 15:00:00
2022-01-03 16:00:00,2022-01-03 17:00:00,10Y1001A1001A83F,MAW,B10,14650,2022-01-03 16:00:00
2022-01-03 17:00:00,2022-01-03 18:00:00,10Y1001A1001A83F,MAW,B10,9522,2022-01-03 17:00:00
2022-01-03 18:00:00,2022-01-03 19:00:00,10Y1001A1001A83F,MAW,B10,8643,2022-01-03 18:00:00
2022-01-03 19:00:00,2022-01-03 20:00:00,10Y1001A1001A83F,MAW,B10,7507,2022-01-03 19:00:00
2022-01-03 20:00:00,2022-01-03 21:00:00,10Y1001A1001A83F,MAW,B10,9834,2022-01-03 20:00:00
2022-01-03 21:00:00,2022-01-03 22:00:00,10Y1001A1001A83F,MAW,B10,10499,2022-01-03 21:00:00
2022-01-03 22:00:00,2022-01-03 23:00:00,10Y1001A1001A83F,MAW,B10,11645,2022-01-03 22:00:00
2022-01-03 23:00:00,2022-01-04 00:00:00,10Y1001A1001A83F,MAW,B10,18203,2022-01-03 23:00:00
2022-01-04 00:00:00,2022-01-04 01:00:00,10Y1001A1001A83F,MAW,B10,20059,2022-01-04 00:00:00
2022-01-04 01:00:00,2022-01-04 02:00:00,10Y1001A1001A83F,MAW,B10,18205,2022-01-04 01:00:00
2022-01-04 02:00:00,2022-01-04 03:00:00,10Y1001A1001A83F,MAW,B10,16548,2022-01-04 02:00:00
2022-01-04 03:00:00,2022-01-04 04:00:00,10Y1001A1001A83F,MAW,B10,13533,2022-01-04 03:00:00
2022-01-04 04:00:00,2022-01-04 05:00:00,10Y1001A1001A83F,MAW,B10,9502,2022-01-04 04:00:00
2022-01-04 05:00:00,2022-01-04 06:00:00,10Y1001A1001A83F,MAW,B10,6551,2022-01-04 05:00:00
2022-01-04 06:00:00,2022-01-04 07:00:00,10Y1001A1001A83F,MAW,B10,11815,2022-01-04 06:00:00
2022-01-04 07:00:00,2022-01-04 08:00:00,10Y1001A1001A83F,MAW,B10,14024,2022-01-04 07:00:00
2022-01-04 08:00:00,2022-01-04 09:00:00,10Y1001A1001A83F,MAW,B10,17342,2022-01-04 08:00:00
2022-01-04 09:00:00,2022-01-04 10:00:00,10Y1001A1001A83F,MAW,B10,17369,2022-01-04 09:00:00
2022-01-04 10:00:00,2022-01-04 11:00:00,10Y1001A1001A83F,MAW,B10,14391,2022-01-04 10:00:00
2022-01-04 11:00:00,2022-01-04 12:00:00,10Y1001A1001A83F,MAW,B10,8040,2022-01-04 11:00:00
2022-01-04 12:00:00,2022-01-04 13:00:00,10Y1001A1001A83F,MAW,B10,3815,2022-01-04 12:00:00
2022-01-04 13:00:00,2022-01-04 14:00:00,10Y1001A1001A83F,MAW,B10,4915,2022-01-04 13:00:00
2022-01-04 14:00:00,2022-01-04 15:00:00,10Y1001A1001A83F,MAW,B10,6905,2022-01-04 14:00:00
2022-01-04 15:00:00,2022-01-04 16:00:00,10Y1001A1001A83F,MAW,B10,10070,2022-01-04 15:00:00
2022-01-04 16:00:00,2022-01-04 17:00:00,10Y1001A1001A83F,MAW,B10,12603,2022-01-04 16:00:00
2022-01-04 17:00:00,2022-01-04 18:00:00,10Y1001A1001A83F,MAW,B10,7736,2022-01-04 17:00:00
2022-01-04 18:00:00,2022-01-04 19:00:00,10Y1001A1001A83F,MAW,B10,5838,2022-01-04 18:00:00
2022-01-04 19:00:00,2022-01-04 20:00:00,10Y1001A1001A83F,MAW,B10,5747,2022-01-04 19:00:00
2022-01-04 20:00:00,2022-01-04 21:00:00,10Y1001A1001A83F,MAW,B10,5552,2022-01-04 20:00:00
2022-01-04 21:00:00,2022-01-04 22:00:00,10Y1001A1001A83F,MAW,B10,7763,2022-01-04 21:00:00
2022-01-04 22:00:00,2022-01-04 23:00:00,10Y1001A1001A83F,MAW,B10,12100,2022-01-04 22:00:00
2022-01-04 23:00:00,2022-01-05 00:00:00,10Y1001A1001A83F,MAW,B10,15952,2022-01-04 23:00:00
2022-01-05 00:00:00,2022-01-05 01:00:00,10Y1001A1001A83F,MAW,B10,21570,2022-01-05 00:00:00
