StartTime,EndTime,AreaID,UnitName,PsrType,quantity,hourly_time
2021-12-31 23:00:00,2022-01-01 00:00:00,10Y1001A1001A65H,MAW,B19,1308,2021-12-31 23:00:00
2022-01-01 00:00:00,2022-01-01 01:00:00,10Y1001A1001A65H,MAW,B19,1189,2022-01-01 00:00:00
2022-01-01 01:00:00,2022-01-01 02:00:00,10Y1001A1001A65H,MAW,B19,1051,2022-01-01 01:00:00
2022-01-01 02:00:00,2022-01-01 03:00:00,10Y1001A1001A65H,MAW,B19,1048,2022-01-01 02:00:00
2022-01-01 03:00:00,2022-01-01 04:00:00,10Y1001A1001A65H,MAW,B19,878,2022-01-01 03:00:00
2022-01-01 04:00:00,2022-01-01 05:00:00,10Y1001A1001A65H,MAW,B19,827,2022-01-01 04:00:00
2022-01-01 05:00:00,2022-01-01 06:00:00,10Y1001A1001A65H,MAW,B19,617,2022-01-01 05:00:00
2022-01-01 06:00:00,2022-01-01 07:00:00,10Y1001A1001A65H,MAW,B19,474,2022-01-01 06:00:00
2022-01-01 07:00:00,2022-01-01 08:00:00,10Y1001A1001A65H,MAW,B19,346,2022-01-01 07:00:00
2022-01-01 08:00:00,2022-01-01 09:00:00,10Y1001A1001A65H,MAW,B19,232,2022-01-01 08:00:00
2022-01-01 09:00:00,2022-01-01 10:00:00,10Y1001A1001A65H,MAW,B19,256,2022-01-01 09:00:00
2022-01-01 10:00:00,2022-01-01 11:00:00,10Y1001A1001A65H,MAW,B19,385,2022-01-01 10:00:00
2022-01-01 11:00:00,2022-01-01 12:00:00,10Y1001A1001A65H,MAW,B19,501,2022-01-01 11:00:00
2022-01-01 12:00:00,2022-01-01 13:00:00,10Y1001A1001A65H,MAW,B19,577,2022-01-01 12:00:00
2022-01-01 13:00:00,2022-01-01 14:00:00,10Y1001A1001A65H,MAW,B19,799,2022-01-01 13:00:00
2022-01-01 14:00:00,2022-01-01 15:00:00,10Y1001A1001A65H,MAW,B19,1314,2022-01-01 14:00:00
2022-01-01 15:00:00,2022-01-01 16:00:00,10Y1001A1001A65H,MAW,B19,1793,2022-01-01 15:00:00
2022-01-01 16:00:00,2022-01-01 17:00:00,10Y1001A1001A65H,MAW,B19,2073,2022-01-01 16:00:00
2022-01-01 17:00:00,2022-01-01 18:00:00,10Y1001A1001A65H,MAW,B19,2205,2022-01-01 17:00:00
2022-01-01 18:00:00,2022-01-01 19:00:00,10Y1001A1001A65H,MAW,B19,2396,2022-01-01 18:00:00
2022-01-01 19:00:00,2022-01-01 20:00:00,10Y1001A1001A65H,MAW,B19,2476,2022-01-01 19:00:00
2022-01-01 20:00:00,2022-01-01 21:00:00,10Y1001A1001A65H,MAW,B19,2371,2022-01-01 20:00:00
2022-01-01 21:00:00,2022-01-01 22:00:00,10Y1001A1001A65H,MAW,B19,2275,2022-01-01 21:00:00
2022-01-01 22:00:00,2022-01-01 23:00:00,10Y1001A1001A65H,MAW,B19,1762,2022-01-01 22:00:00
2022-01-01 23:00:00,2022-01-02 00:00:00,10Y1001A1001A65H,MAW,B19,1760,2022-01-01 23:00:00
2022-01-02 00:00:00,2022-01-02 01:00:00,10Y1001A1001A65H,MAW,B19,1744,2022-01-02 00:00:00
2022-01-02 01:00:00,2022-01-02 02:00:00,10Y1001A1001A65H,MAW,B19,1494,2022-01-02 01:00:00
