StartTime,EndTime,quantity_B12,quantity_B13,quantity_B16,quantity_B19,total_green_energy,Load
2022-01-01 00:00:00,2022-01-01 01:00:00,7086,0.0,0,4021,11107.0,15331
2022-01-01 01:00:00,2022-01-01 02:00:00,7088,0.0,0,3948,11036.0,15270
2022-01-01 02:00:00,2022-01-01 03:00:00,6746,0.0,0,3763,10509.0,15150
2022-01-01 03:00:00,2022-01-01 04:00:00,7173,0.0,0,3597,10770.0,15387
2022-01-01 04:00:00,2022-01-01 05:00:00,7497,0.0,0,3355,10852.0,15737
2022-01-01 05:00:00,2022-01-01 06:00:00,7973,0.0,0,3135,11108.0,16054
2022-01-01 06:00:00,2022-01-01 07:00:00,8820,0.0,0,2937,11757.0,16455
2022-01-01 07:00:00,2022-01-01 08:00:00,9060,0.0,1,2713,11774.0,16943
2022-01-01 08:00:00,2022-01-01 09:00:00,9220,0.0,7,2441,11668.0,17476
2022-01-01 09:00:00,2022-01-01 10:00:00,9253,0.0,13,2141,11407.0,17657
2022-01-01 10:00:00,2022-01-01 11:00:00,9218,0.0,12,1894,11124.0,17521
2022-01-01 11:00:00,2022-01-01 12:00:00,9238,0.0,8,1770,11016.0,17542
2022-01-01 12:00:00,2022-01-01 13:00:00,9409,0.0,2,1723,11134.0,17783
2022-01-01 13:00:00,2022-01-01 14:00:00,9813,0.0,0,1803,11616.0,18417
2022-01-01 14:00:00,2022-01-01 15:00:00,10094,0.0,0,2043,12137.0,18620
2022-01-01 15:00:00,2022-01-01 16:00:00,10115,0.0,0,2459,12574.0,18778
2022-01-01 16:00:00,2022-01-01 17:00:00,9945,0.0,0,2985,12930.0,18621
2022-01-01 17:00:00,2022-01-01 18:00:00,9775,0.0,0,3450,13225.0,17942
2022-01-01 18:00:00,2022-01-01 19:00:00,9553,0.0,0,4114,13667.0,17481
2022-01-01 19:00:00,2022-01-01 20:00:00,9212,0.0,0,4848,14060.0,17048
2022-01-01 20:00:00,2022-01-01 21:00:00,8742,0.0,0,5364,14106.0,16461
2022-01-01 21:00:00,2022-01-01 22:00:00,8332,0.0,0,5716,14048.0,16048
2022-01-01 22:00:00,2022-01-01 23:00:00,7065,0.0,0,6177,13242.0,15924
2022-01-01 23:00:00,2022-01-02 00:00:00,6519,0.0,0,6234,12753.0,15328
2022-01-02 00:00:00,2022-01-02 01:00:00,6271,0.0,0,6296,12567.0,15037
2022-01-02 01:00:00,2022-01-02 02:00:00,5353,0.0,0,6257,11610.0,14770
2022-01-02 02:00:00,2022-01-02 03:00:00,5056,0.0,0,6034,11090.0,14706
2022-01-02 03:00:00,2022-01-02 04:00:00,5120,0.0,0,5732,10852.0,14752
2022-01-02 04:00:00,2022-01-02 05:00:00,5448,0.0,0,5394,10842.0,15202
2022-01-02 05:00:00,2022-01-02 06:00:00,6597,0.0,0,5004,11601.0,15916
2022-01-02 06:00:00,2022-01-02 07:00:00,7221,0.0,0,4738,11959.0,16545
2022-01-02 07:00:00,2022-01-02 08:00:00,8378,0.0,0,4387,12765.0,16960
2022-01-02 08:00:00,2022-01-02 09:00:00,8845,0.0,3,4095,12943.0,17299
2022-01-02 09:00:00,2022-01-02 10:00:00,9036,0.0,5,3771,12812.0,17428
2022-01-02 10:00:00,2022-01-02 11:00:00,9129,0.0,5,3636,12770.0,17553
2022-01-02 11:00:00,2022-01-02 12:00:00,9257,0.0,3,3356,12616.0,17792
2022-01-02 12:00:00,2022-01-02 13:00:00,9462,0.0,1,3092,12555.0,17912
2022-01-02 13:00:00,2022-01-02 14:00:00,9711,0.0,0,2810,12521.0,18077
2022-01-02 14:00:00,2022-01-02 15:00:00,9776,0.0,0,2604,12380.0,18265
2022-01-02 15:00:00,2022-01-02 16:00:00,9904,0.0,0,2462,12366.0,18541
2022-01-02 16:00:00,2022-01-02 17:00:00,9770,0.0,0,2421,12191.0,18424
2022-01-02 17:00:00,2022-01-02 18:00:00,9569,0.0,0,2360,11929.0,18010
2022-01-02 18:00:00,2022-01-02 19:00:00,9394,0.0,0,2369,11763.0,17305
2022-01-02 19:00:00,2022-01-02 20:00:00,8605,0.0,0,2410,11015.0,16546
2022-01-02 20:00:00,2022-01-02 21:00:00,8364,0.0,0,2610,10974.0,16269
2022-01-02 21:00:00,2022-01-02 22:00:00,6719,0.0,0,2647,9366.0,15506
2022-01-02 22:00:00,2022-01-02 23:00:00,5453,0.0,0,2723,8176.0,15319
2022-01-02 23:00:00,2022-01-03 00:00:00,5267,0.0,0,2811,8078.0,15049
2022-01-03 00:00:00,2022-01-03 01:00:00,5225,0.0,0,2672,7897.0,14808
2022-01-03 01:00:00,2022-01-03 02:00:00,5245,0.0,0,2652,7897.0,14886
2022-01-03 02:00:00,2022-01-03 03:00:00,5781,0.0,0,2609,8390.0,15344
2022-01-03 03:00:00,2022-01-03 04:00:00,6262,0.0,0,2539,8801.0,15734
2022-01-03 04:00:00,2022-01-03 05:00:00,8233,0.0,0,2583,10816.0,17213
2022-01-03 05:00:00,2022-01-03 06:00:00,10015,0.0,0,2622,12637.0,18764
2022-01-03 06:00:00,2022-01-03 07:00:00,10350,0.0,0,2620,12970.0,19396
2022-01-03 07:00:00,2022-01-03 08:00:00,10419,0.0,1,2559,12979.0,19451
2022-01-03 08:00:00,2022-01-03 09:00:00,10307,0.0,4,2718,13029.0,19620
2022-01-03 09:00:00,2022-01-03 10:00:00,10379,0.0,7,2970,13356.0,19916
2022-01-03 10:00:00,2022-01-03 11:00:00,10430,0.0,7,2957,13394.0,20005
2022-01-03 11:00:00,2022-01-03 12:00:00,10465,0.0,5,3180,13650.0,20204
2022-01-03 12:00:00,2022-01-03 13:00:00,10428,0.0,2,3346,13776.0,20225
2022-01-03 13:00:00,2022-01-03 14:00:00,10435,0.0,0,3615,14050.0,20687
2022-01-03 14:00:00,2022-01-03 15:00:00,10364,0.0,0,3857,14221.0,20855
2022-01-03 15:00:00,2022-01-03 16:00:00,10460,0.0,0,4090,14550.0,21041
2022-01-03 16:00:00,2022-01-03 17:00:00,10192,0.0,0,4355,14547.0,20625
2022-01-03 17:00:00,2022-01-03 18:00:00,10308,0.0,0,4530,14838.0,20368
2022-01-03 18:00:00,2022-01-03 19:00:00,9739,0.0,0,4680,14419.0,19675
2022-01-03 19:00:00,2022-01-03 20:00:00,9123,0.0,0,4788,13911.0,18948
2022-01-03 20:00:00,2022-01-03 21:00:00,8740,0.0,0,4870,13610.0,18102
2022-01-03 21:00:00,2022-01-03 22:00:00,8188,0.0,0,5026,13214.0,17269
2022-01-03 22:00:00,2022-01-03 23:00:00,7080,0.0,0,5154,12234.0,17009
2022-01-03 23:00:00,2022-01-04 00:00:00,6790,0.0,0,5021,11811.0,16824
2022-01-04 00:00:00,2022-01-04 01:00:00,6626,0.0,0,4839,11465.0,16796
2022-01-04 01:00:00,2022-01-04 02:00:00,6691,0.0,0,4749,11440.0,16723
2022-01-04 02:00:00,2022-01-04 03:00:00,7315,0.0,0,4669,11984.0,17084
2022-01-04 03:00:00,2022-01-04 04:00:00,7912,0.0,0,4713,12625.0,17985
2022-01-04 04:00:00,2022-01-04 05:00:00,8552,0.0,0,4589,13141.0,19017
2022-01-04 05:00:00,2022-01-04 06:00:00,8910,0.0,0,4432,13342.0,20133
2022-01-04 06:00:00,2022-01-04 07:00:00,9864,0.0,0,4154,14018.0,20800
2022-01-04 07:00:00,2022-01-04 08:00:00,9870,0.0,2,4062,13934.0,20732
2022-01-04 08:00:00,2022-01-04 09:00:00,10082,0.0,11,3720,13813.0,20622
2022-01-04 09:00:00,2022-01-04 10:00:00,10266,0.0,19,3534,13819.0,20849
2022-01-04 10:00:00,2022-01-04 11:00:00,10871,0.0,18,3244,14133.0,20973
2022-01-04 11:00:00,2022-01-04 12:00:00,10844,0.0,11,3127,13982.0,20749
2022-01-04 12:00:00,2022-01-04 13:00:00,10855,0.0,4,3110,13969.0,20770
2022-01-04 13:00:00,2022-01-04 14:00:00,10869,0.0,0,2993,13862.0,21558
2022-01-04 14:00:00,2022-01-04 15:00:00,10835,0.0,0,2868,13703.0,21965
2022-01-04 15:00:00,2022-01-04 16:00:00,10793,0.0,0,2771,13564.0,22098
2022-01-04 16:00:00,2022-01-04 17:00:00,10757,0.0,0,2656,13413.0,21647
2022-01-04 17:00:00,2022-01-04 18:00:00,10940,0.0,0,2578,13518.0,21163
2022-01-04 18:00:00,2022-01-04 19:00:00,10753,0.0,0,2568,13321.0,20499
2022-01-04 19:00:00,2022-01-04 20:00:00,10580,0.0,0,2459,13039.0,19641
2022-01-04 20:00:00,2022-01-04 21:00:00,10631,0.0,0,2454,13085.0,19007
2022-01-04 21:00:00,2022-01-04 22:00:00,10440,0.0,0,2331,12771.0,18021
2022-01-04 22:00:00,2022-01-04 23:00:00,10452,0.0,0,2242,12694.0,17745
2022-01-04 23:00:00,2022-01-05 00:00:00,10279,0.0,0,2253,12532.0,17270
2022-01-05 00:00:00,2022-01-05 01:00:00,10250,0.0,0,2269,12519.0,17050
2022-01-05 01:00:00,2022-01-05 02:00:00,10208,0.0,0,2283,12491.0,17103
2022-01-05 02:00:00,2022-01-05 03:00:00,10281,0.0,0,2232,12513.0,17262
2022-01-05 03:00:00,2022-01-05 04:00:00,10396,0.0,0,2285,12681.0,17810
2022-01-05 04:00:00,2022-01-05 05:00:00,11015,0.0,0,2311,13326.0,19235
2022-01-05 05:00:00,2022-01-05 06:00:00,11430,0.0,0,2304,13734.0,20644
2022-01-05 06:00:00,2022-01-05 07:00:00,11526,0.0,0,2137,13663.0,21248
2022-01-05 07:00:00,2022-01-05 08:00:00,11458,0.0,1,2162,13621.0,21376
2022-01-05 08:00:00,2022-01-05 09:00:00,11300,0.0,6,2105,13411.0,21549
2022-01-05 09:00:00,2022-01-05 10:00:00,11181,0.0,11,2116,13308.0,21489
2022-01-05 10:00:00,2022-01-05 11:00:00,11035,0.0,10,2142,13187.0,21319
2022-01-05 11:00:00,2022-01-05 12:00:00,10942,0.0,7,2400,13349.0,21436
2022-01-05 12:00:00,2022-01-05 13:00:00,10792,0.0,2,2736,13530.0,21327
2022-01-05 13:00:00,2022-01-05 14:00:00,10839,0.0,0,3030,13869.0,22057
2022-01-05 14:00:00,2022-01-05 15:00:00,10862,0.0,0,3277,14139.0,22197
2022-01-05 15:00:00,2022-01-05 16:00:00,10800,0.0,0,3487,14287.0,22071
2022-01-05 16:00:00,2022-01-05 17:00:00,10543,0.0,0,4106,14649.0,21801
2022-01-05 17:00:00,2022-01-05 18:00:00,10311,0.0,0,4584,14895.0,21434
2022-01-05 18:00:00,2022-01-05 19:00:00,9991,0.0,0,4871,14862.0,20792
2022-01-05 19:00:00,2022-01-05 20:00:00,9493,0.0,0,5053,14546.0,19817
2022-01-05 20:00:00,2022-01-05 21:00:00,8973,0.0,0,5343,14316.0,19120
2022-01-05 21:00:00,2022-01-05 22:00:00,8847,0.0,0,5568,14415.0,18579
2022-01-05 22:00:00,2022-01-05 23:00:00,9055,0.0,0,5712,14767.0,18215
2022-01-05 23:00:00,2022-01-06 00:00:00,9057,0.0,0,5761,14818.0,17680
2022-01-06 00:00:00,2022-01-06 01:00:00,9072,0.0,0,5802,14874.0,17514
2022-01-06 01:00:00,2022-01-06 02:00:00,9062,0.0,0,5842,14904.0,17502
2022-01-06 02:00:00,2022-01-06 03:00:00,9033,0.0,0,5870,14903.0,17795
2022-01-06 03:00:00,2022-01-06 04:00:00,9145,0.0,0,5768,14913.0,18109
2022-01-06 04:00:00,2022-01-06 05:00:00,9579,0.0,0,5648,15227.0,18714
2022-01-06 05:00:00,2022-01-06 06:00:00,9986,0.0,0,5489,15475.0,19147
2022-01-06 06:00:00,2022-01-06 07:00:00,10137,0.0,0,5783,15920.0,20168
2022-01-06 07:00:00,2022-01-06 08:00:00,10713,0.0,4,5650,16367.0,20826
2022-01-06 08:00:00,2022-01-06 09:00:00,10652,0.0,21,5501,16174.0,21258
2022-01-06 09:00:00,2022-01-06 10:00:00,10636,0.0,34,5307,15977.0,21169
2022-01-06 10:00:00,2022-01-06 11:00:00,10612,0.0,37,5199,15848.0,21064
2022-01-06 11:00:00,2022-01-06 12:00:00,10678,0.0,28,5048,15754.0,20625
2022-01-06 12:00:00,2022-01-06 13:00:00,10747,0.0,12,5066,15825.0,20709
2022-01-06 13:00:00,2022-01-06 14:00:00,10764,0.0,1,5029,15794.0,21371
2022-01-06 14:00:00,2022-01-06 15:00:00,10737,0.0,0,5141,15878.0,21680
2022-01-06 15:00:00,2022-01-06 16:00:00,10770,0.0,0,5137,15907.0,21954
2022-01-06 16:00:00,2022-01-06 17:00:00,10679,0.0,0,5115,15794.0,21591
2022-01-06 17:00:00,2022-01-06 18:00:00,10690,0.0,0,5035,15725.0,21068
2022-01-06 18:00:00,2022-01-06 19:00:00,10478,0.0,0,4904,15382.0,20458
2022-01-06 19:00:00,2022-01-06 20:00:00,10293,0.0,0,4809,15102.0,20482
2022-01-06 20:00:00,2022-01-06 21:00:00,10097,0.0,0,4544,14641.0,20455
2022-01-06 21:00:00,2022-01-06 22:00:00,9858,0.0,0,4387,14245.0,19167
2022-01-06 22:00:00,2022-01-06 23:00:00,8826,0.0,0,4046,12872.0,18524
2022-01-06 23:00:00,2022-01-07 00:00:00,8671,0.0,0,3766,12437.0,18521
2022-01-07 00:00:00,2022-01-07 01:00:00,8648,0.0,0,3436,12084.0,18153
2022-01-07 01:00:00,2022-01-07 02:00:00,8726,0.0,0,3106,11832.0,18216
2022-01-07 02:00:00,2022-01-07 03:00:00,9122,0.0,0,2961,12083.0,18365
2022-01-07 03:00:00,2022-01-07 04:00:00,9372,0.0,0,2886,12258.0,18495
2022-01-07 04:00:00,2022-01-07 05:00:00,10557,0.0,0,2883,13440.0,20144
2022-01-07 05:00:00,2022-01-07 06:00:00,10893,0.0,0,2831,13724.0,21352
2022-01-07 06:00:00,2022-01-07 07:00:00,11097,0.0,0,2789,13886.0,21863
2022-01-07 07:00:00,2022-01-07 08:00:00,11365,0.0,1,2820,14186.0,21967
2022-01-07 08:00:00,2022-01-07 09:00:00,11541,0.0,5,2917,14463.0,22315
2022-01-07 09:00:00,2022-01-07 10:00:00,11642,0.0,9,2916,14567.0,22456
2022-01-07 10:00:00,2022-01-07 11:00:00,11703,0.0,8,2738,14449.0,22363
2022-01-07 11:00:00,2022-01-07 12:00:00,11743,0.0,5,2592,14340.0,22296
2022-01-07 12:00:00,2022-01-07 13:00:00,12042,0.0,2,2348,14392.0,22321
2022-01-07 13:00:00,2022-01-07 14:00:00,12042,0.0,0,2242,14284.0,22437
2022-01-07 14:00:00,2022-01-07 15:00:00,12012,0.0,0,2143,14155.0,22405
2022-01-07 15:00:00,2022-01-07 16:00:00,12036,0.0,0,2116,14152.0,22335
2022-01-07 16:00:00,2022-01-07 17:00:00,11827,0.0,0,2129,13956.0,21736
2022-01-07 17:00:00,2022-01-07 18:00:00,11739,0.0,0,2143,13882.0,21128
2022-01-07 18:00:00,2022-01-07 19:00:00,11580,0.0,0,2228,13808.0,20408
2022-01-07 19:00:00,2022-01-07 20:00:00,11252,0.0,0,2374,13626.0,19519
2022-01-07 20:00:00,2022-01-07 21:00:00,11021,0.0,0,2400,13421.0,18730
2022-01-07 21:00:00,2022-01-07 22:00:00,10868,0.0,0,2552,13420.0,18221
2022-01-07 22:00:00,2022-01-07 23:00:00,10427,0.0,0,2675,13102.0,17573
2022-01-07 23:00:00,2022-01-08 00:00:00,10192,0.0,0,2761,12953.0,17102
2022-01-08 00:00:00,2022-01-08 01:00:00,10128,0.0,0,2903,13031.0,16679
2022-01-08 01:00:00,2022-01-08 02:00:00,10009,0.0,0,3038,13047.0,16817
2022-01-08 02:00:00,2022-01-08 03:00:00,10007,0.0,0,3075,13082.0,16970
2022-01-08 03:00:00,2022-01-08 04:00:00,9952,0.0,0,3027,12979.0,17050
2022-01-08 04:00:00,2022-01-08 05:00:00,10074,0.0,0,3006,13080.0,17250
2022-01-08 05:00:00,2022-01-08 06:00:00,10242,0.0,0,3061,13303.0,17856
2022-01-08 06:00:00,2022-01-08 07:00:00,10378,0.0,0,3143,13521.0,18681
2022-01-08 07:00:00,2022-01-08 08:00:00,10395,0.0,1,3116,13512.0,18937
2022-01-08 08:00:00,2022-01-08 09:00:00,10405,0.0,6,3092,13503.0,19531
2022-01-08 09:00:00,2022-01-08 10:00:00,10489,0.0,9,3093,13591.0,19969
2022-01-08 10:00:00,2022-01-08 11:00:00,10539,0.0,9,2969,13517.0,20099
2022-01-08 11:00:00,2022-01-08 12:00:00,10577,0.0,7,2801,13385.0,19855
2022-01-08 12:00:00,2022-01-08 13:00:00,10769,0.0,3,2692,13464.0,19961
2022-01-08 13:00:00,2022-01-08 14:00:00,10998,0.0,0,2611,13609.0,20148
2022-01-08 14:00:00,2022-01-08 15:00:00,11125,0.0,0,2416,13541.0,20353
2022-01-08 15:00:00,2022-01-08 16:00:00,11265,0.0,0,2252,13517.0,20381
2022-01-08 16:00:00,2022-01-08 17:00:00,11244,0.0,0,2155,13399.0,20448
2022-01-08 17:00:00,2022-01-08 18:00:00,11120,0.0,0,2090,13210.0,20183
2022-01-08 18:00:00,2022-01-08 19:00:00,10690,0.0,0,1952,12642.0,19451
2022-01-08 19:00:00,2022-01-08 20:00:00,10447,0.0,0,1624,12071.0,18698
2022-01-08 20:00:00,2022-01-08 21:00:00,10450,0.0,0,1473,11923.0,18190
2022-01-08 21:00:00,2022-01-08 22:00:00,10335,0.0,0,1375,11710.0,17739
2022-01-08 22:00:00,2022-01-08 23:00:00,10130,0.0,0,1357,11487.0,17228
2022-01-08 23:00:00,2022-01-09 00:00:00,10094,0.0,0,1328,11422.0,17162
2022-01-09 00:00:00,2022-01-09 01:00:00,10193,0.0,0,1314,11507.0,16909
2022-01-09 01:00:00,2022-01-09 02:00:00,10146,0.0,0,1375,11521.0,16829
2022-01-09 02:00:00,2022-01-09 03:00:00,10132,0.0,0,1436,11568.0,16799
2022-01-09 03:00:00,2022-01-09 04:00:00,10265,0.0,0,1523,11788.0,16990
2022-01-09 04:00:00,2022-01-09 05:00:00,10447,0.0,0,1551,11998.0,17248
2022-01-09 05:00:00,2022-01-09 06:00:00,10846,0.0,0,1633,12479.0,17693
2022-01-09 06:00:00,2022-01-09 07:00:00,11125,0.0,0,1747,12872.0,18239
2022-01-09 07:00:00,2022-01-09 08:00:00,11373,0.0,1,1816,13190.0,18741
2022-01-09 08:00:00,2022-01-09 09:00:00,11704,0.0,7,1844,13555.0,19485
2022-01-09 09:00:00,2022-01-09 10:00:00,11697,0.0,11,1873,13581.0,19911
2022-01-09 10:00:00,2022-01-09 11:00:00,11796,0.0,11,1874,13681.0,19965
2022-01-09 11:00:00,2022-01-09 12:00:00,11801,0.0,8,1899,13708.0,20045
2022-01-09 12:00:00,2022-01-09 13:00:00,11843,0.0,3,1992,13838.0,20295
2022-01-09 13:00:00,2022-01-09 14:00:00,11870,0.0,0,2101,13971.0,20652
2022-01-09 14:00:00,2022-01-09 15:00:00,11966,0.0,0,2102,14068.0,21211
2022-01-09 15:00:00,2022-01-09 16:00:00,11944,0.0,0,2164,14108.0,21351
2022-01-09 16:00:00,2022-01-09 17:00:00,11922,0.0,0,2128,14050.0,21024
2022-01-09 17:00:00,2022-01-09 18:00:00,11917,0.0,0,2085,14002.0,20458
2022-01-09 18:00:00,2022-01-09 19:00:00,11866,0.0,0,2041,13907.0,19936
2022-01-09 19:00:00,2022-01-09 20:00:00,11830,0.0,0,2072,13902.0,19263
2022-01-09 20:00:00,2022-01-09 21:00:00,11794,0.0,0,2058,13852.0,18517
2022-01-09 21:00:00,2022-01-09 22:00:00,11650,0.0,0,2044,13694.0,17979
2022-01-09 22:00:00,2022-01-09 23:00:00,11224,0.0,0,2053,13277.0,17574
2022-01-09 23:00:00,2022-01-10 00:00:00,11190,0.0,0,2063,13253.0,17190
2022-01-10 00:00:00,2022-01-10 01:00:00,11102,0.0,0,2098,13200.0,17050
2022-01-10 01:00:00,2022-01-10 02:00:00,11011,0.0,0,2152,13163.0,17240
2022-01-10 02:00:00,2022-01-10 03:00:00,11025,0.0,0,2281,13306.0,17532
2022-01-10 03:00:00,2022-01-10 04:00:00,10986,0.0,0,2351,13337.0,18234
2022-01-10 04:00:00,2022-01-10 05:00:00,11569,0.0,0,2375,13944.0,20058
2022-01-10 05:00:00,2022-01-10 06:00:00,11726,0.0,0,2300,14026.0,21447
2022-01-10 06:00:00,2022-01-10 07:00:00,11833,0.0,0,2291,14124.0,22120
2022-01-10 07:00:00,2022-01-10 08:00:00,11729,0.0,3,2231,13963.0,21583
2022-01-10 08:00:00,2022-01-10 09:00:00,11567,0.0,13,2231,13811.0,21432
2022-01-10 09:00:00,2022-01-10 10:00:00,11474,0.0,21,2286,13781.0,21723
2022-01-10 10:00:00,2022-01-10 11:00:00,11378,0.0,23,2443,13844.0,22049
2022-01-10 11:00:00,2022-01-10 12:00:00,11127,0.0,17,2410,13554.0,21836
2022-01-10 12:00:00,2022-01-10 13:00:00,11026,0.0,8,2422,13456.0,21785
2022-01-10 13:00:00,2022-01-10 14:00:00,10875,0.0,1,2573,13449.0,22006
2022-01-10 14:00:00,2022-01-10 15:00:00,10733,0.0,0,2810,13543.0,22489
2022-01-10 15:00:00,2022-01-10 16:00:00,10337,0.0,0,3134,13471.0,22962
2022-01-10 16:00:00,2022-01-10 17:00:00,9853,0.0,0,3348,13201.0,22806
2022-01-10 17:00:00,2022-01-10 18:00:00,9795,0.0,0,3566,13361.0,22589
2022-01-10 18:00:00,2022-01-10 19:00:00,9503,0.0,0,3819,13322.0,22008
2022-01-10 19:00:00,2022-01-10 20:00:00,9094,0.0,0,4153,13247.0,21208
2022-01-10 20:00:00,2022-01-10 21:00:00,8900,0.0,0,4412,13312.0,20161
2022-01-10 21:00:00,2022-01-10 22:00:00,8450,0.0,0,4873,13323.0,19151
2022-01-10 22:00:00,2022-01-10 23:00:00,7467,0.0,0,5275,12742.0,18650
2022-01-10 23:00:00,2022-01-11 00:00:00,7165,0.0,0,5563,12728.0,18466
2022-01-11 00:00:00,2022-01-11 01:00:00,7117,0.0,0,5658,12775.0,18208
2022-01-11 01:00:00,2022-01-11 02:00:00,7115,0.0,0,5764,12879.0,18094
2022-01-11 02:00:00,2022-01-11 03:00:00,7200,0.0,0,5767,12967.0,18149
2022-01-11 03:00:00,2022-01-11 04:00:00,7290,0.0,0,5793,13083.0,18884
2022-01-11 04:00:00,2022-01-11 05:00:00,7966,0.0,0,5841,13807.0,20523
2022-01-11 05:00:00,2022-01-11 06:00:00,8446,0.0,0,5745,14191.0,21842
2022-01-11 06:00:00,2022-01-11 07:00:00,8681,0.0,0,5779,14460.0,22032
2022-01-11 07:00:00,2022-01-11 08:00:00,8823,0.0,4,5876,14703.0,21983
2022-01-11 08:00:00,2022-01-11 09:00:00,8904,0.0,15,6071,14990.0,22072
2022-01-11 09:00:00,2022-01-11 10:00:00,8825,0.0,21,6061,14907.0,21603
2022-01-11 10:00:00,2022-01-11 11:00:00,8813,0.0,20,6012,14845.0,21697
2022-01-11 11:00:00,2022-01-11 12:00:00,8814,0.0,12,6087,14913.0,21900
2022-01-11 12:00:00,2022-01-11 13:00:00,8906,0.0,4,6034,14944.0,21940
2022-01-11 13:00:00,2022-01-11 14:00:00,9019,0.0,0,5899,14918.0,22067
2022-01-11 14:00:00,2022-01-11 15:00:00,9108,0.0,0,5798,14906.0,22396
2022-01-11 15:00:00,2022-01-11 16:00:00,9125,0.0,0,5697,14822.0,22506
2022-01-11 16:00:00,2022-01-11 17:00:00,8889,0.0,0,5653,14542.0,22105
2022-01-11 17:00:00,2022-01-11 18:00:00,8842,0.0,0,5488,14330.0,21495
2022-01-11 18:00:00,2022-01-11 19:00:00,8686,0.0,0,5343,14029.0,20866
2022-01-11 19:00:00,2022-01-11 20:00:00,8459,0.0,0,5269,13728.0,20112
2022-01-11 20:00:00,2022-01-11 21:00:00,8088,0.0,0,5272,13360.0,19340
2022-01-11 21:00:00,2022-01-11 22:00:00,7731,0.0,0,5477,13208.0,18126
2022-01-11 22:00:00,2022-01-11 23:00:00,6876,0.0,0,5724,12600.0,17712
2022-01-11 23:00:00,2022-01-12 00:00:00,6738,0.0,0,5953,12691.0,17502
2022-01-12 00:00:00,2022-01-12 01:00:00,6714,0.0,0,6058,12772.0,17075
2022-01-12 01:00:00,2022-01-12 02:00:00,6528,0.0,0,6248,12776.0,16788
2022-01-12 02:00:00,2022-01-12 03:00:00,6445,0.0,0,6438,12883.0,17389
2022-01-12 03:00:00,2022-01-12 04:00:00,6545,0.0,0,6604,13149.0,18200
2022-01-12 04:00:00,2022-01-12 05:00:00,6850,0.0,0,6793,13643.0,19474
2022-01-12 05:00:00,2022-01-12 06:00:00,7065,0.0,0,7071,14136.0,21027
2022-01-12 06:00:00,2022-01-12 07:00:00,7038,0.0,0,7341,14379.0,21411
2022-01-12 07:00:00,2022-01-12 08:00:00,6939,0.0,3,7695,14637.0,21174
2022-01-12 08:00:00,2022-01-12 09:00:00,6936,0.0,10,7925,14871.0,21303
2022-01-12 09:00:00,2022-01-12 10:00:00,6923,0.0,15,8201,15139.0,21203
2022-01-12 10:00:00,2022-01-12 11:00:00,6736,0.0,15,8247,14998.0,20880
2022-01-12 11:00:00,2022-01-12 12:00:00,6712,0.0,10,8418,15140.0,20766
2022-01-12 12:00:00,2022-01-12 13:00:00,6736,0.0,4,8613,15353.0,20727
2022-01-12 13:00:00,2022-01-12 14:00:00,6746,0.0,0,8844,15590.0,21039
2022-01-12 14:00:00,2022-01-12 15:00:00,6815,0.0,0,9111,15926.0,21328
2022-01-12 15:00:00,2022-01-12 16:00:00,6758,0.0,0,9056,15814.0,21117
2022-01-12 16:00:00,2022-01-12 17:00:00,6655,0.0,0,9105,15760.0,20662
2022-01-12 17:00:00,2022-01-12 18:00:00,6396,0.0,0,9197,15593.0,20053
2022-01-12 18:00:00,2022-01-12 19:00:00,6269,0.0,0,9232,15501.0,19460
2022-01-12 19:00:00,2022-01-12 20:00:00,5918,0.0,0,9298,15216.0,18743
2022-01-12 20:00:00,2022-01-12 21:00:00,5456,0.0,0,9384,14840.0,17780
2022-01-12 21:00:00,2022-01-12 22:00:00,4962,0.0,0,9428,14390.0,16589
2022-01-12 22:00:00,2022-01-12 23:00:00,4640,0.0,0,9374,14014.0,15741
2022-01-12 23:00:00,2022-01-13 00:00:00,4315,0.0,0,9549,13864.0,15524
2022-01-13 00:00:00,2022-01-13 01:00:00,4182,0.0,0,9635,13817.0,15415
2022-01-13 01:00:00,2022-01-13 02:00:00,4189,0.0,0,9647,13836.0,15611
2022-01-13 02:00:00,2022-01-13 03:00:00,4243,0.0,0,9669,13912.0,15898
2022-01-13 03:00:00,2022-01-13 04:00:00,4656,0.0,0,9554,14210.0,16492
2022-01-13 04:00:00,2022-01-13 05:00:00,5568,0.0,0,9370,14938.0,17918
2022-01-13 05:00:00,2022-01-13 06:00:00,6447,0.0,0,9232,15679.0,19624
2022-01-13 06:00:00,2022-01-13 07:00:00,6921,0.0,0,9067,15988.0,20184
2022-01-13 07:00:00,2022-01-13 08:00:00,7009,0.0,4,9037,16050.0,20216
2022-01-13 08:00:00,2022-01-13 09:00:00,7061,0.0,13,8829,15903.0,19798
2022-01-13 09:00:00,2022-01-13 10:00:00,6901,0.0,23,8756,15680.0,19552
2022-01-13 10:00:00,2022-01-13 11:00:00,6650,0.0,24,8859,15533.0,19600
2022-01-13 11:00:00,2022-01-13 12:00:00,6517,0.0,19,9165,15701.0,19590
2022-01-13 12:00:00,2022-01-13 13:00:00,6504,0.0,9,9226,15739.0,19307
2022-01-13 13:00:00,2022-01-13 14:00:00,6515,0.0,1,9397,15913.0,19797
2022-01-13 14:00:00,2022-01-13 15:00:00,6490,0.0,0,9576,16066.0,20141
