StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-03T10:00+00:00Z,2022-01-03T11:00+00:00Z,10YES-REE------0,MAW,B04,7014
2022-01-03T11:00+00:00Z,2022-01-03T12:00+00:00Z,10YES-REE------0,MAW,B04,6707
2022-01-03T12:00+00:00Z,2022-01-03T13:00+00:00Z,10YES-REE------0,MAW,B04,6237
2022-01-03T13:00+00:00Z,2022-01-03T14:00+00:00Z,10YES-REE------0,MAW,B04,5775
2022-01-03T14:00+00:00Z,2022-01-03T15:00+00:00Z,10YES-REE------0,MAW,B04,6599
2022-01-03T15:00+00:00Z,2022-01-03T16:00+00:00Z,10YES-REE------0,MAW,B04,7932
2022-01-03T16:00+00:00Z,2022-01-03T17:00+00:00Z,10YES-REE------0,MAW,B04,8217
2022-01-03T17:00+00:00Z,2022-01-03T18:00+00:00Z,10YES-REE------0,MAW,B04,8169
2022-01-03T18:00+00:00Z,2022-01-03T19:00+00:00Z,10YES-REE------0,MAW,B04,7988
2022-01-03T19:00+00:00Z,2022-01-03T20:00+00:00Z,10YES-REE------0,MAW,B04,7886
2022-01-03T20:00+00:00Z,2022-01-03T21:00+00:00Z,10YES-REE------0,MAW,B04,6731
2022-01-03T21:00+00:00Z,2022-01-03T22:00+00:00Z,10YES-REE------0,MAW,B04,6116
2022-01-03T22:00+00:00Z,2022-01-03T23:00+00:00Z,10YES-REE------0,MAW,B04,4956
2022-01-03T23:00+00:00Z,2022-01-04T00:00+00:00Z,10YES-REE------0,MAW,B04,4171
2022-01-04T00:00+00:00Z,2022-01-04T01:00+00:00Z,10YES-REE------0,MAW,B04,4143
2022-01-04T01:00+00:00Z,2022-01-04T02:00+00:00Z,10YES-REE------0,MAW,B04,4224
2022-01-04T02:00+00:00Z,2022-01-04T03:00+00:00Z,10YES-REE------0,MAW,B04,4178
2022-01-04T03:00+00:00Z,2022-01-04T04:00+00:00Z,10YES-REE------0,MAW,B04,4525
2022-01-04T04:00+00:00Z,2022-01-04T05:00+00:00Z,10YES-REE------0,MAW,B04,5206
2022-01-04T05:00+00:00Z,2022-01-04T06:00+00:00Z,10YES-REE------0,MAW,B04,5989
